Data de Recebimento;Tipo de Recebimento;Nome do Arquivo;Lote;Tipo da Ficha;CNES Emitente;UUID;Versão;Registro da Ficha;Validações de Regras Negócio;Validações de Campos Obrigatórios;Erros Estruturais
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-b311ac4e-8ccd-4678-add2-8d29e10e90d6";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-41db1a30-1a44-47cf-803d-2911fe2fd1df";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-5b250094-2147-4877-ab34-bc1f3b00d657";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-a23a80cc-aeda-4aac-abb6-56a91b95944e";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203952";"2203952-b859651d-4bc5-46c5-938e-823bd25abe80";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-655d0a50-eae1-4d29-b2b6-c0d143e3e305";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-c25f13af-a2a0-482d-901b-d522d8eaa4ba";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-e3cdfe07-3d8e-4f13-b98b-59195da2fab2";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-2ff24da5-58a5-4984-b8d6-af9828c30721";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-cc5cdbe5-8239-4987-81d0-5e1dc2ed7fc3";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-42b75cb2-3562-49c6-80e8-31b0b69afafe";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-30035857-97fb-4483-99d7-81dbbf506f3e";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-e8010560-2c08-4046-ba0e-4588570df42c";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-a97cb82e-4f34-4060-b8b5-2b603c744986";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-68b913e8-e227-4b49-9c9c-3a8c9d399fe6";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-2a559379-e802-466e-bfaa-59017fabb8c0";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-8e96789f-d801-47e6-a680-92a07b9e8780";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-750a37c3-c55d-4d7c-a08f-a98a267ce733";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-6f507ffa-e34e-4b22-b28c-1bc32e6ccb7d";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-7df3e053-ecef-47e7-9b03-4cdb90f1ad46";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-4f2551b2-da7c-4f42-82da-9770e3586633";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-2e5872eb-4b2d-49a4-8b67-4e1204bc71ee";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-4294198e-bc1d-4855-a090-133f71bda0e4";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-0098666c-8e95-4c67-bd8f-40a72c216356";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-0edde100-5483-4ad9-a4b2-48ae82faf7a3";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-d65a4893-50a5-447e-9a66-5a244fc5d5ed";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-393385a0-98bc-4f4d-b734-dc5a96c633d1";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-ad11f07e-3469-4dd7-b514-e91d5d5577a6";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-73389f80-94fa-4341-bf84-b766e635e371";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-48158686-7b95-484e-9fc9-0fe88a703bc5";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-16e2ca88-08b4-4f4c-93a6-344eba9a4374";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-8e8b8aa3-13e2-4f5c-b9f6-304448efc26c";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-d00204b4-c90a-4968-9011-b24e50d78746";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-203e056b-8178-4787-912d-cdc68bf063ed";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-d7b029eb-3316-4036-b9f4-02690b09a5f7";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-527d2bed-f967-4bee-8b9b-6867ba2e76db";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-70e3628d-b4a3-4d87-a9e2-78999eaa9fed";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-7d0edb43-40d7-41c1-b790-071da2fa6ef1";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-f2f22b25-2ac2-4d62-8236-6155a0688334";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-0248faa1-b299-43b0-a9cd-f0395abe1920";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-e683cb93-202c-4a0a-9d3f-c54ff98cd0aa";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-ef6428ce-2d11-4586-b457-954eb8ed86b3";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-b496029f-b515-4430-ae71-f573efaed60b";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-fbae1b88-071d-467c-a601-e6d1819ea030";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-9473a143-e7bc-4f93-b42d-990779725a96";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-04d6c58a-b745-4170-8a37-8d8108b8a455";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-71d273c8-b236-452e-847e-abf602a6c75b";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-e650725b-d978-4a8f-8804-a3e6b21416d9";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-828b98b8-91eb-4525-98c6-d2220dc819f8";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-42337f0d-c536-4830-ab9e-fbe4e4595797";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-06d68385-75a4-496e-af7d-9de931934a2e";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-26075b69-eab5-40bd-8491-0c74e89b1376";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-3a6be85a-93e2-4214-ae1d-9b3ea42fca96";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432645";"3432645-b7f21f5e-4fcd-48c5-8b1c-d5c2109ea870";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-1cb4503d-6bb7-4906-95ab-b11b06f14dd3";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-b2e07239-cf5d-4d7f-b506-4a083cfa4e08";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-5d19352c-6aa3-42f3-aa77-e1226aab222f";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-1037a890-7510-4056-9571-5b48fa6e97ef";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-4549b249-08df-47d3-9ec5-31e6fa871812";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-258a0fb3-9ffb-40ae-8153-f4425bcd6ae9";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-7b0807de-fa23-4b5d-a734-369c4390421f";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-b48b38e9-bfcc-4d50-b17e-0668aba9544c";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-d1672f8d-fa30-473d-a348-b58f5cd9de36";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-0e92963a-7f1e-4bba-b9cd-1176924dfc82";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-84903a35-389e-42ce-a0a0-8a2fa91a6ba0";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-54f20167-1397-4727-8939-946c462ba6ae";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-93512807-6438-438c-a5d1-56a04620aa57";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-f30d1f03-f93b-4ec1-98dc-c9447c77eab9";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-5bfee12f-faa3-4128-a6fd-0c5bcab87899";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-fd570b05-e70e-490f-9bd6-969964f17033";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203952";"2203952-23051119-5ba4-4a2d-bd33-cde190852682";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-a9c4a830-d305-4176-bafd-d97d37156483";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-4dc3ad69-2d65-436e-8f52-e90d1b63f2f3";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-0538abfc-4b71-405a-869a-9744b765b044";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-2a5ff355-2858-47ff-b834-75050eab821c";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-52c1a774-3826-489a-bf71-48d594595f1e";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-ab4a0cec-2004-46a3-9de8-4af269343ef9";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203952";"2203952-c352c9d8-4079-4c1e-a10f-7279ae7d45a8";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-bb82fbe4-2535-4900-8501-ec2030043945";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-9f693375-2d18-40d4-b6cf-3c7dfb9cce64";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-f943b5ac-1d96-451f-96cc-94b2afa103ca";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-44aaa883-c37a-4bea-9562-fbce063f4d49";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-5ac74606-10aa-41d4-8403-cbd23716543c";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-b7681b9a-2dd0-4af6-b2fe-a8e23cb75ada";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-3a79d183-002a-413b-b59e-6e0144d591a7";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-f3198f97-b6a4-473b-856f-5bdd39e70175";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-56c993e5-4c41-4cf0-a2cd-fb3f83c025ce";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-fe1d77b5-876f-471b-86bc-41f18ab49d62";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-61e79aed-9bd2-4509-8570-b0842cc00053";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"5954819";"5954819-e8f41356-b3a4-479a-af9b-9745df7597a8";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"7655177";"7655177-56a8ad0d-9805-45b1-8593-89254b9a6877";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203987";"2203987-9f936371-2281-4269-97a1-17a5a6c15198";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2204045";"2204045-06d03fa9-2349-4381-90bd-f2bb4b9707fb";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-e47f634e-3c26-4990-9f87-0ddc9c69a1d6";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-3fe0000b-cbb8-459d-a4de-fd57b063eb16";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-b3fb0ed2-96bf-46ab-bb28-4e77b2ea61df";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-d076559e-12ac-4c10-bfad-3b1fade18d09";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-36e5cfb2-cb57-49c7-878b-773d543eaadc";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"3432629";"3432629-1817f76f-1de2-4b5f-8b2d-341d45ed8a03";"4.3.8";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203979";"2203979-4868546a-94b9-4bbf-93a2-ec17523c78dd";"4.3.2";"-";"-";"-";"Duplicadas: 1"
"15/11/2022 04:46";"ARQUIVO";"lotevisitasdomiciliares-08-11-2022_5.zip";"1667920768";"CDS Ficha de Visita Domiciliar";"2203944";"2203944-613fc4cb-acef-4b38-b2ea-5393b62e6dec";"4.3.2";"-";"-";"-";"Duplicadas: 1"
